team1,team2,season,venue,t1_strength,t1_batting,t1_bowling,t1_experience,t1_form,t1_toss_adv,t1_balance,t1_titles,t2_strength,t2_batting,t2_bowling,t2_experience,t2_form,t2_toss_adv,t2_balance,t2_titles,h2h_t1_win_rate,strength_diff,batting_diff,bowling_diff,form_diff,home_adv,toss_winner_is_t1,target
Chennai Super Kings,Kolkata Knight Riders,2010,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.5555555555555556,0.1535909574468085,-0.010000000000000009,-0.050000000000000044,0.11109999999999998,1.0,0,1
Chennai Super Kings,Rajasthan Royals,2010,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.5277777777777778,0.3367994680851064,-0.040000000000000036,-0.030000000000000027,0.16664999999999996,1.0,1,1
Chennai Super Kings,Sunrisers Hyderabad,2010,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.5833333333333334,0.3631960106382979,-0.08000000000000007,0.009999999999999898,0.11109999999999998,1.0,1,0
Chennai Super Kings,Delhi Capitals,2010,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.5,0.3336034574468085,0.010000000000000009,-0.010000000000000009,0.16669999999999996,1.0,1,1
Chennai Super Kings,Punjab Kings,2010,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.5833333333333334,0.46799228723404257,0.030000000000000027,0.0,0.3333,1.0,0,1
Royal Challengers Bengaluru,Kolkata Knight Riders,2010,"M. Chinnaswamy Stadium, Bengaluru",0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.4444444444444444,-0.19120531914893618,0.050000000000000044,-0.06999999999999995,-0.02779999999999999,1.0,0,1
Royal Challengers Bengaluru,Rajasthan Royals,2010,"M. Chinnaswamy Stadium, Bengaluru",0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.6666666666666666,-0.007996808510638276,0.020000000000000018,-0.04999999999999993,0.027749999999999997,1.0,1,0
Royal Challengers Bengaluru,Sunrisers Hyderabad,2010,"M. Chinnaswamy Stadium, Bengaluru",0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.5,0.018399734042553184,-0.020000000000000018,-0.010000000000000009,-0.02779999999999999,1.0,1,1
Royal Challengers Bengaluru,Delhi Capitals,2010,"M. Chinnaswamy Stadium, Bengaluru",0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.5833333333333334,-0.011192819148936162,0.07000000000000006,-0.029999999999999916,0.02779999999999999,1.0,0,1
Royal Challengers Bengaluru,Punjab Kings,2010,"M. Chinnaswamy Stadium, Bengaluru",0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.5555555555555556,0.12319601063829788,0.09000000000000008,-0.019999999999999907,0.19440000000000002,1.0,0,0
Kolkata Knight Riders,Rajasthan Royals,2010,"Eden Gardens, Kolkata",0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.4444444444444444,0.1832085106382979,-0.030000000000000027,0.020000000000000018,0.05554999999999999,1.0,1,0
Kolkata Knight Riders,Sunrisers Hyderabad,2010,"Eden Gardens, Kolkata",0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.5,0.20960505319148937,-0.07000000000000006,0.05999999999999994,0.0,1.0,0,0
Kolkata Knight Riders,Delhi Capitals,2010,"Eden Gardens, Kolkata",0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.4444444444444444,0.18001250000000002,0.020000000000000018,0.040000000000000036,0.05559999999999998,1.0,0,0
Kolkata Knight Riders,Punjab Kings,2010,"Eden Gardens, Kolkata",0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.4722222222222222,0.31440132978723406,0.040000000000000036,0.050000000000000044,0.2222,1.0,1,0
Rajasthan Royals,Sunrisers Hyderabad,2010,"Sawai Mansingh Stadium, Jaipur",0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.3611111111111111,0.02639654255319146,-0.040000000000000036,0.039999999999999925,-0.05554999999999999,1.0,1,1
Rajasthan Royals,Delhi Capitals,2010,"Sawai Mansingh Stadium, Jaipur",0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.4444444444444444,-0.003196010638297886,0.050000000000000044,0.020000000000000018,4.999999999999449e-05,1.0,0,0
Rajasthan Royals,Punjab Kings,2010,"Sawai Mansingh Stadium, Jaipur",0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.5833333333333334,0.13119281914893616,0.07000000000000006,0.030000000000000027,0.16665000000000002,1.0,1,1
Sunrisers Hyderabad,Delhi Capitals,2010,"Rajiv Gandhi Intl. Stadium, Hyderabad",0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.3888888888888889,-0.029592553191489346,0.09000000000000008,-0.019999999999999907,0.05559999999999998,1.0,0,1
Sunrisers Hyderabad,Punjab Kings,2010,"Rajiv Gandhi Intl. Stadium, Hyderabad",0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.6388888888888888,0.1047962765957447,0.1100000000000001,-0.009999999999999898,0.2222,1.0,0,1
Delhi Capitals,Punjab Kings,2010,"Arun Jaitley Stadium, Delhi",0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.6666666666666666,0.13438882978723404,0.020000000000000018,0.010000000000000009,0.16660000000000003,1.0,0,1
Mumbai Indians,Chennai Super Kings,2011,"Wankhede Stadium, Mumbai",0.6583827127659574,0.88,0.92,1.702171495766652,0.5277499999999999,0.4806201550387597,0.9,5,0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.3888888888888889,-0.11200319148936178,0.030000000000000027,0.10000000000000009,-0.08335000000000004,1.0,0,0
Mumbai Indians,Royal Challengers Bengaluru,2011,"Wankhede Stadium, Mumbai",0.6583827127659574,0.88,0.92,1.702171495766652,0.5277499999999999,0.4806201550387597,0.9,5,0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.6111111111111112,0.2327930851063829,-0.030000000000000027,0.12,0.05554999999999993,1.0,1,1
Mumbai Indians,Kolkata Knight Riders,2011,"Wankhede Stadium, Mumbai",0.6583827127659574,0.88,0.92,1.702171495766652,0.5277499999999999,0.4806201550387597,0.9,5,0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.5,0.04158776595744673,0.020000000000000018,0.050000000000000044,0.02774999999999994,1.0,1,0
Mumbai Indians,Rajasthan Royals,2011,"Wankhede Stadium, Mumbai",0.6583827127659574,0.88,0.92,1.702171495766652,0.5277499999999999,0.4806201550387597,0.9,5,0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.6111111111111112,0.22479627659574464,-0.010000000000000009,0.07000000000000006,0.08329999999999993,1.0,1,1
Mumbai Indians,Sunrisers Hyderabad,2011,"Wankhede Stadium, Mumbai",0.6583827127659574,0.88,0.92,1.702171495766652,0.5277499999999999,0.4806201550387597,0.9,5,0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.5,0.2511928191489361,-0.050000000000000044,0.10999999999999999,0.02774999999999994,1.0,1,0
Mumbai Indians,Delhi Capitals,2011,"Wankhede Stadium, Mumbai",0.6583827127659574,0.88,0.92,1.702171495766652,0.5277499999999999,0.4806201550387597,0.9,5,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.5,0.22160026595744675,0.040000000000000036,0.09000000000000008,0.08334999999999992,1.0,1,1
Mumbai Indians,Punjab Kings,2011,"Wankhede Stadium, Mumbai",0.6583827127659574,0.88,0.92,1.702171495766652,0.5277499999999999,0.4806201550387597,0.9,5,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.4722222222222222,0.3559890957446808,0.06000000000000005,0.10000000000000009,0.24994999999999995,1.0,0,1
Chennai Super Kings,Royal Challengers Bengaluru,2011,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.4166666666666667,0.3447962765957447,-0.06000000000000005,0.019999999999999907,0.13889999999999997,1.0,1,0
Chennai Super Kings,Kolkata Knight Riders,2011,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.5555555555555556,0.1535909574468085,-0.010000000000000009,-0.050000000000000044,0.11109999999999998,1.0,1,0
Chennai Super Kings,Rajasthan Royals,2011,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.5277777777777778,0.3367994680851064,-0.040000000000000036,-0.030000000000000027,0.16664999999999996,1.0,0,1
Chennai Super Kings,Sunrisers Hyderabad,2011,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.5833333333333334,0.3631960106382979,-0.08000000000000007,0.009999999999999898,0.11109999999999998,1.0,1,1
Chennai Super Kings,Delhi Capitals,2011,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.5,0.3336034574468085,0.010000000000000009,-0.010000000000000009,0.16669999999999996,1.0,1,1
Chennai Super Kings,Punjab Kings,2011,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.5833333333333334,0.46799228723404257,0.030000000000000027,0.0,0.3333,1.0,0,1
Royal Challengers Bengaluru,Kolkata Knight Riders,2011,"M. Chinnaswamy Stadium, Bengaluru",0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.4444444444444444,-0.19120531914893618,0.050000000000000044,-0.06999999999999995,-0.02779999999999999,1.0,0,0
Royal Challengers Bengaluru,Rajasthan Royals,2011,"M. Chinnaswamy Stadium, Bengaluru",0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.6666666666666666,-0.007996808510638276,0.020000000000000018,-0.04999999999999993,0.027749999999999997,1.0,0,0
Royal Challengers Bengaluru,Sunrisers Hyderabad,2011,"M. Chinnaswamy Stadium, Bengaluru",0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.5,0.018399734042553184,-0.020000000000000018,-0.010000000000000009,-0.02779999999999999,1.0,0,0
Royal Challengers Bengaluru,Delhi Capitals,2011,"M. Chinnaswamy Stadium, Bengaluru",0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.5833333333333334,-0.011192819148936162,0.07000000000000006,-0.029999999999999916,0.02779999999999999,1.0,0,1
Royal Challengers Bengaluru,Punjab Kings,2011,"M. Chinnaswamy Stadium, Bengaluru",0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.5555555555555556,0.12319601063829788,0.09000000000000008,-0.019999999999999907,0.19440000000000002,1.0,1,1
Kolkata Knight Riders,Rajasthan Royals,2011,"Eden Gardens, Kolkata",0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.4444444444444444,0.1832085106382979,-0.030000000000000027,0.020000000000000018,0.05554999999999999,1.0,0,1
Kolkata Knight Riders,Sunrisers Hyderabad,2011,"Eden Gardens, Kolkata",0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.5,0.20960505319148937,-0.07000000000000006,0.05999999999999994,0.0,1.0,0,1
Kolkata Knight Riders,Delhi Capitals,2011,"Eden Gardens, Kolkata",0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.4444444444444444,0.18001250000000002,0.020000000000000018,0.040000000000000036,0.05559999999999998,1.0,1,1
Kolkata Knight Riders,Punjab Kings,2011,"Eden Gardens, Kolkata",0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.4722222222222222,0.31440132978723406,0.040000000000000036,0.050000000000000044,0.2222,1.0,0,0
Rajasthan Royals,Sunrisers Hyderabad,2011,"Sawai Mansingh Stadium, Jaipur",0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.3611111111111111,0.02639654255319146,-0.040000000000000036,0.039999999999999925,-0.05554999999999999,1.0,0,1
Rajasthan Royals,Delhi Capitals,2011,"Sawai Mansingh Stadium, Jaipur",0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.4444444444444444,-0.003196010638297886,0.050000000000000044,0.020000000000000018,4.999999999999449e-05,1.0,0,0
Rajasthan Royals,Punjab Kings,2011,"Sawai Mansingh Stadium, Jaipur",0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.5833333333333334,0.13119281914893616,0.07000000000000006,0.030000000000000027,0.16665000000000002,1.0,1,1
Sunrisers Hyderabad,Delhi Capitals,2011,"Rajiv Gandhi Intl. Stadium, Hyderabad",0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.3888888888888889,-0.029592553191489346,0.09000000000000008,-0.019999999999999907,0.05559999999999998,1.0,0,0
Sunrisers Hyderabad,Punjab Kings,2011,"Rajiv Gandhi Intl. Stadium, Hyderabad",0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.6388888888888888,0.1047962765957447,0.1100000000000001,-0.009999999999999898,0.2222,1.0,1,1
Delhi Capitals,Punjab Kings,2011,"Arun Jaitley Stadium, Delhi",0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.6666666666666666,0.13438882978723404,0.020000000000000018,0.010000000000000009,0.16660000000000003,1.0,0,0
Mumbai Indians,Chennai Super Kings,2011,"Wankhede Stadium, Mumbai",0.6583827127659574,0.88,0.92,1.702171495766652,0.5277499999999999,0.4806201550387597,0.9,5,0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.3888888888888889,-0.11200319148936178,0.030000000000000027,0.10000000000000009,-0.08335000000000004,1.0,0,0
Mumbai Indians,Royal Challengers Bengaluru,2011,"Wankhede Stadium, Mumbai",0.6583827127659574,0.88,0.92,1.702171495766652,0.5277499999999999,0.4806201550387597,0.9,5,0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.6111111111111112,0.2327930851063829,-0.030000000000000027,0.12,0.05554999999999993,1.0,1,0
Mumbai Indians,Kolkata Knight Riders,2011,"Wankhede Stadium, Mumbai",0.6583827127659574,0.88,0.92,1.702171495766652,0.5277499999999999,0.4806201550387597,0.9,5,0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.5,0.04158776595744673,0.020000000000000018,0.050000000000000044,0.02774999999999994,1.0,0,1
Mumbai Indians,Rajasthan Royals,2011,"Wankhede Stadium, Mumbai",0.6583827127659574,0.88,0.92,1.702171495766652,0.5277499999999999,0.4806201550387597,0.9,5,0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.6111111111111112,0.22479627659574464,-0.010000000000000009,0.07000000000000006,0.08329999999999993,1.0,0,0
Mumbai Indians,Sunrisers Hyderabad,2011,"Wankhede Stadium, Mumbai",0.6583827127659574,0.88,0.92,1.702171495766652,0.5277499999999999,0.4806201550387597,0.9,5,0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.5,0.2511928191489361,-0.050000000000000044,0.10999999999999999,0.02774999999999994,1.0,0,0
Mumbai Indians,Delhi Capitals,2011,"Wankhede Stadium, Mumbai",0.6583827127659574,0.88,0.92,1.702171495766652,0.5277499999999999,0.4806201550387597,0.9,5,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.5,0.22160026595744675,0.040000000000000036,0.09000000000000008,0.08334999999999992,1.0,0,1
Mumbai Indians,Punjab Kings,2011,"Wankhede Stadium, Mumbai",0.6583827127659574,0.88,0.92,1.702171495766652,0.5277499999999999,0.4806201550387597,0.9,5,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.4722222222222222,0.3559890957446808,0.06000000000000005,0.10000000000000009,0.24994999999999995,1.0,0,0
Chennai Super Kings,Royal Challengers Bengaluru,2011,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.4166666666666667,0.3447962765957447,-0.06000000000000005,0.019999999999999907,0.13889999999999997,1.0,1,1
Chennai Super Kings,Kolkata Knight Riders,2011,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.5555555555555556,0.1535909574468085,-0.010000000000000009,-0.050000000000000044,0.11109999999999998,1.0,1,1
Chennai Super Kings,Rajasthan Royals,2011,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.5277777777777778,0.3367994680851064,-0.040000000000000036,-0.030000000000000027,0.16664999999999996,1.0,0,1
Chennai Super Kings,Sunrisers Hyderabad,2011,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.5833333333333334,0.3631960106382979,-0.08000000000000007,0.009999999999999898,0.11109999999999998,1.0,0,1
Chennai Super Kings,Delhi Capitals,2011,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.5,0.3336034574468085,0.010000000000000009,-0.010000000000000009,0.16669999999999996,1.0,1,0
Chennai Super Kings,Punjab Kings,2011,"M. A. Chidambaram Stadium, Chennai",0.7703859042553192,0.85,0.82,1.6663363063820913,0.6111,0.5289855072463768,0.88,5,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.5833333333333334,0.46799228723404257,0.030000000000000027,0.0,0.3333,1.0,0,0
Royal Challengers Bengaluru,Kolkata Knight Riders,2011,"M. Chinnaswamy Stadium, Bengaluru",0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.4444444444444444,-0.19120531914893618,0.050000000000000044,-0.06999999999999995,-0.02779999999999999,1.0,1,0
Royal Challengers Bengaluru,Rajasthan Royals,2011,"M. Chinnaswamy Stadium, Bengaluru",0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.6666666666666666,-0.007996808510638276,0.020000000000000018,-0.04999999999999993,0.027749999999999997,1.0,1,0
Royal Challengers Bengaluru,Sunrisers Hyderabad,2011,"M. Chinnaswamy Stadium, Bengaluru",0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.5,0.018399734042553184,-0.020000000000000018,-0.010000000000000009,-0.02779999999999999,1.0,1,1
Royal Challengers Bengaluru,Delhi Capitals,2011,"M. Chinnaswamy Stadium, Bengaluru",0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.5833333333333334,-0.011192819148936162,0.07000000000000006,-0.029999999999999916,0.02779999999999999,1.0,0,0
Royal Challengers Bengaluru,Punjab Kings,2011,"M. Chinnaswamy Stadium, Bengaluru",0.4255896276595745,0.91,0.8,0.0,0.4722,0.5642857142857143,0.83,0,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.5555555555555556,0.12319601063829788,0.09000000000000008,-0.019999999999999907,0.19440000000000002,1.0,0,1
Kolkata Knight Riders,Rajasthan Royals,2011,"Eden Gardens, Kolkata",0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.4444444444444444,0.1832085106382979,-0.030000000000000027,0.020000000000000018,0.05554999999999999,1.0,0,0
Kolkata Knight Riders,Sunrisers Hyderabad,2011,"Eden Gardens, Kolkata",0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.5,0.20960505319148937,-0.07000000000000006,0.05999999999999994,0.0,1.0,0,1
Kolkata Knight Riders,Delhi Capitals,2011,"Eden Gardens, Kolkata",0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.4444444444444444,0.18001250000000002,0.020000000000000018,0.040000000000000036,0.05559999999999998,1.0,1,0
Kolkata Knight Riders,Punjab Kings,2011,"Eden Gardens, Kolkata",0.6167949468085107,0.86,0.87,1.2199390377855037,0.5,0.4765625,0.89,3,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.4722222222222222,0.31440132978723406,0.040000000000000036,0.050000000000000044,0.2222,1.0,0,0
Rajasthan Royals,Sunrisers Hyderabad,2011,"Sawai Mansingh Stadium, Jaipur",0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.3611111111111111,0.02639654255319146,-0.040000000000000036,0.039999999999999925,-0.05554999999999999,1.0,1,0
Rajasthan Royals,Delhi Capitals,2011,"Sawai Mansingh Stadium, Jaipur",0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.4444444444444444,-0.003196010638297886,0.050000000000000044,0.020000000000000018,4.999999999999449e-05,1.0,1,1
Rajasthan Royals,Punjab Kings,2011,"Sawai Mansingh Stadium, Jaipur",0.43358643617021275,0.89,0.85,0.9448065682545744,0.44445,0.46715328467153283,0.87,2,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.5833333333333334,0.13119281914893616,0.07000000000000006,0.030000000000000027,0.16665000000000002,1.0,0,1
Sunrisers Hyderabad,Delhi Capitals,2011,"Rajiv Gandhi Intl. Stadium, Hyderabad",0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.43678244680851064,0.84,0.83,0.0,0.4444,0.5217391304347826,0.82,0,0.3888888888888889,-0.029592553191489346,0.09000000000000008,-0.019999999999999907,0.05559999999999998,1.0,1,0
Sunrisers Hyderabad,Punjab Kings,2011,"Rajiv Gandhi Intl. Stadium, Hyderabad",0.4071898936170213,0.93,0.81,0.582243631670354,0.5,0.5081967213114754,0.85,1,0.3023936170212766,0.82,0.82,0.0,0.2778,0.47651006711409394,0.79,0,0.6388888888888888,0.1047962765957447,0.1100000000000001,-0.009999999999999898,0.2222,1.0,1,1
